id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0472,1965-12-10,20.9,25,16.8,16.8,,,,,,,0,0,0,5.3,37,20.5,,84,17.9,,12,,15,,,,17.2,,,3.9,,0,
NH0472,1965-12-11,20.6,24,17.2,14,,,,,,,6,0,0,8.2,58,19.3,,81,16.9,,9.6,,12,,,,22.2,,,4.6,,0,
NH0472,1965-12-12,18.3,24.4,12.2,11.1,,,,,,,0,0,0,7.6,53,19.9,,78,17.4,,11.2,,14,,,,21.2,,,3.7,,0,
NH0472,1965-12-13,18.35,24.2,12.5,14.6,,,,,,,0,0,0,3.3,23,17.5,,81,15.4,,12.8,,16,,,,13.8,,,3.2,,0,
NH0472,1965-12-14,14.75,21.5,8,6.9,,,,,,,0,0,0,13,91,13.2,,65,11.1,,8.8,,11,,,,30.6,,,4.9,,0,
NH0472,1965-12-15,17.45,23.5,11.4,8,,,,,,,0,0,0,12.9,91,13.5,,60,11.4,,15.2,,19,,,,30.4,,,6.1,,0,
NH0472,1965-12-16,,26.7,,,,,,,,,0,0,0,13,91,,,,,,,,,,,,30.5,,,,,,
NH0472,1965-12-17,24.2,29.4,19,18.2,,,,,,,45,0,0,2,14,25.1,,90,21.2,,8.8,,11,,,,11.5,,,3.1,,0,
NH0472,1965-12-18,22.8,26.1,19.5,20,,,,,,,0,0,0,4.8,34,23.2,,83,19.9,,8,,10,,,,16.4,,,3.8,,0,
NH0472,1965-12-19,24.45,28,20.9,18,,,,,,,13.5,0,0,4.5,32,25.4,,88,21.4,,8,,10,,,,15.9,,,3.9,,0,
NH0472,1965-12-20,18.55,22.2,14.9,15.1,,,,,,,2,0,0,1.6,11,17.7,,84,15.6,,10.4,,13,,,,10.9,,,2.7,,0,
NH0472,1965-12-21,17.65,22.6,12.7,9.5,,,,,,,0,0,0,13.2,93,14.3,,70,12.3,,12.8,,16,,,,31,,,5.9,,0,
NH0472,1965-12-22,15.3,22,8.6,4.5,,,,,,,0,0,0,13.2,93,12.8,,64,10.6,,8,,10,,,,31,,,5.1,,0,
NH0472,1965-12-23,17.85,25.4,10.3,6.3,,,,,,,0,0,0,13,91,15.1,,64,13.1,,8,,10,,,,30.7,,,5.4,,0,
NH0472,1965-12-24,23.5,26.1,20.9,12.5,,,,,,,1.5,0,0,2.8,20,23.6,,85,20.2,,8.8,,11,,,,12.9,,,3.4,,0,
NH0472,1965-12-25,18,27.2,8.8,8.5,,,,,,,0,0,0,12.7,89,14.5,,54,12.5,,8,,10,,,,30.1,,,5.5,,0,
NH0472,1965-12-26,19.05,31.5,6.6,5.2,,,,,,,0,0,0,13.6,96,19.4,,59,17,,4.8,,6,,,,31.7,,,5.4,,0.3855423,
NH0472,1965-12-27,22.6,28.3,16.9,15,,,,,,,0,0,0,13.6,96,21,,69,18.3,,16.8,,21,,,,31.7,,,7,,0,
NH0472,1965-12-28,20.55,25.5,15.6,13.6,,,,,,,0,0,0,13,91,15.4,,61,13.4,,12.8,,16,,,,30.6,,,6.6,,0,
NH0472,1965-12-29,21.9,27.7,16.1,13.9,,,,,,,0,0,0,13,91,19.9,,69,17.4,,8,,10,,,,30.6,,,6.1,,0,
NH0472,1965-12-30,25.4,30.4,20.4,14.5,,,,,,,0,0,0,6.4,45,25.7,,79,21.5,,4,,5,,,,19.2,,,4.4,,0,
NH0472,1965-12-31,21.35,29,13.7,18.5,,,,,,,30,0,0,8.7,61,27.4,,80,22.6,,9.6,,12,,,,23.2,,,4.3,,0,
NH0472,1966-01-01,21.35,30,12.7,12.2,,,,,,,0,0,0,2.5,18,27.7,,84,22.8,,1.6,,2,,,,12.4,,,2.5,,0,
NH0472,1966-01-02,24.65,29.5,19.8,18.5,,,,,,,0,0,0,11.6,82,22.9,,72,19.7,,8,,10,,,,28.2,,,6.2,,0,
NH0472,1966-01-03,24.7,31,18.4,21.1,,,,,,,0,0,0,8.9,63,22.7,,71,19.5,,0.8,,1,,,,23.5,,,4.9,,0,
NH0472,1966-01-04,22.1,28.8,15.4,18.2,,,,,,,0,0,0,12.5,88,22.4,,71,19.3,,7.2,,9,,,,29.7,,,5.8,,0,
NH0472,1966-01-05,25,31.7,18.3,16.7,,,,,,,0,0,0,12.5,88,22.6,,63,19.5,,6.4,,8,,,,29.7,,,6.5,,0,
NH0472,1966-01-06,25.1,31.2,19,16.8,,,,,,,0,0,0,10.3,73,23.1,,65,19.8,,8,,10,,,,25.9,,,6,,0,
NH0472,1966-01-07,25.1,30.2,20,18.5,,,,,,,0,0,0,11,78,22.5,,69,19.4,,11.2,,14,,,,27.1,,,6.5,,0,
NH0472,1966-01-08,23.5,29.4,17.6,16.5,,,,,,,13,0,0,5.3,38,21.3,,78,18.5,,8,,10,,,,17.2,,,4.3,,0,
NH0472,1966-01-09,21.8,27.8,15.8,13.9,,,,,,,0,0,0,11.4,81,15.2,,56,13.2,,16.8,,21,,,,27.7,,,7.1,,0,
NH0472,1966-01-10,17.65,26.4,8.9,7.1,,,,,,,0,0,0,12.9,92,13.5,,53,11.4,,5.6,,7,,,,30.3,,,5.3,,0,
NH0472,1966-01-11,20.55,27.3,13.8,9,,,,,,,0,0,0,13.1,93,15,,57,13,,10.4,,13,,,,30.6,,,6.3,,0,
NH0472,1966-01-12,22.35,28.6,16.1,11.5,,,,,,,0,0,0,9.5,68,16.5,,53,14.5,,14.4,,18,,,,24.4,,,6.3,,0,
NH0472,1966-01-13,25.15,30,20.3,14.5,,,,,,,0,0,0,11.7,83,19.3,,59,16.9,,16.8,,21,,,,28.2,,,7.7,,0,
NH0472,1966-01-14,25.1,30.5,19.7,16.5,,,,,,,0,0,0,13.2,94,19.5,,59,17.1,,11.2,,14,,,,30.7,,,7.3,,0,
NH0472,1966-01-15,25.2,31.1,19.3,15.3,,,,,,,0,0,0,13.2,94,20.4,,61,17.8,,8,,10,,,,30.7,,,6.9,,0,
NH0472,1966-01-16,23.5,26.9,20.1,16.5,,,,,,,0,0,0,0,0,22.2,,75,19.2,,8.8,,11,,,,7.9,,,2.8,,0,
NH0472,1966-01-17,24.7,30.1,19.3,17.5,,,,,,,1,0,0,6.9,49,22.8,,72,19.6,,10.4,,13,,,,19.8,,,5,,0,
NH0472,1966-01-18,22.9,28.2,17.6,15.6,,,,,,,0,0,0,9.1,65,21.1,,74,18.4,,6.4,,8,,,,23.6,,,5,,0,
NH0472,1966-01-19,24.65,31.4,17.9,15.9,,,,,,,19.5,0,0,8.5,61,25.6,,74,21.5,,7.2,,9,,,,22.5,,,5,,0,
NH0472,1966-01-20,21.85,27.2,16.5,16.9,,,,,,,3,0,0,2.5,18,24.5,,86,20.8,,11.2,,14,,,,12.1,,,2.7,,0,
NH0472,1966-01-21,22.1,28.8,15.4,13.2,,,,,,,0,0,0,8,58,23.2,,73,19.9,,4.8,,6,,,,21.6,,,4.2,,0,
NH0472,1966-01-22,23.65,29.8,17.5,15.2,,,,,,,0,0,0,12.3,89,23.3,,67,20,,12,,15,,,,28.9,,,6.2,,0,
NH0472,1966-01-23,23.8,28.5,19.1,19.2,,,,,,,24,0,0,6.2,45,25.7,,78,21.5,,6.4,,8,,,,18.4,,,4,,0,
NH0472,1966-01-24,23.9,30.1,17.7,17.5,,,,,,,4,0,0,10.5,76,26.6,,77,22.1,,8,,10,,,,25.8,,,5.3,,0,
NH0472,1966-01-25,23.6,29.1,18.1,16,,,,,,,0,0,0,12.6,91,24.9,,72,21,,10.4,,13,,,,29.3,,,6,,0,
NH0472,1966-01-26,22.1,29.8,14.4,14.5,,,,,,,0,0,0,13,94,19.8,,55,17.3,,8,,10,,,,30,,,5.9,,0,
NH0472,1966-01-27,25.15,31.4,18.9,16.2,,,,,,,0,0,0,11.4,83,24.5,,66,20.8,,10.4,,13,,,,27.2,,,6.2,,0,
NH0472,1966-01-28,25.2,30.5,19.9,20.4,,,,,,,0,0,0,8.7,63,25.7,,78,21.5,,6.4,,8,,,,22.5,,,5,,0,
NH0472,1966-01-29,22.25,26.5,18,18.9,,,,,,,6,0,0,0.5,4,25,,88,21.1,,6.4,,8,,,,8.5,,,2,,0,
NH0472,1966-01-30,21.95,28.5,15.4,13,,,,,,,0,0,0,12.8,94,18.5,,69,16.3,,10.4,,13,,,,29.4,,,6.1,,0,
NH0472,1966-01-31,23.4,29.9,16.9,13.7,,,,,,,0,0,0,12.2,89,24,,71,20.4,,8,,10,,,,28.4,,,5.7,,0,
NH0472,1966-02-01,25.65,30.3,21,19.1,,,,,,,3.5,0,0,8.2,60,24.8,,86,21,,6.4,,8,,,,21.5,,,5,,0,
NH0472,1966-02-02,20.15,25,15.3,13,,,,,,,0,0,0,9.6,71,14.7,,64,12.7,,10.4,,13,,,,23.8,,,5.3,,0,
NH0472,1966-02-03,21.3,30.7,11.9,7.2,,,,,,,0,0,0,12.3,91,21,,67,18.3,,8,,10,,,,28.4,,,5.3,,0,
NH0472,1966-02-04,26.45,34,18.9,17,,,,,,,0,0,0,12.6,93,27.1,,72,22.4,,6.4,,8,,,,28.8,,,6.3,,0,
NH0472,1966-02-05,28.65,34,23.3,22.2,,,,,,,0,0,0,10.1,75,15.6,,44,13.6,,8,,10,,,,24.5,,,6.7,,0,
NH0472,1966-02-06,23.65,28.4,18.9,15.8,,,,,,,9.5,0,0,6.7,50,24.7,,79,20.9,,4.8,,6,,,,18.7,,,4,,0,
NH0472,1966-02-07,24.5,30.1,18.9,17.4,,,,,,,2.5,0,0,6.9,51,23.8,,79,20.3,,12.8,,16,,,,19,,,4.8,,0,
NH0472,1966-02-08,18.25,23,13.5,12.9,,,,,,,0,0,0,9,67,10.4,,58,7.5,,5.6,,7,,,,22.5,,,4.5,,0,
NH0472,1966-02-09,15.2,24.1,6.3,3.5,,,,,,,0,0,0,11.2,84,10.8,,49,8.1,,7.2,,9,,,,26.2,,,4.4,,0.94382,
NH0472,1966-02-10,16.65,21.5,11.8,6.4,,,,,,,0,0,0,0.1,1,13.6,,63,11.5,,10.4,,13,,,,7.5,,,2.6,,0,
NH0472,1966-02-11,20.05,30.3,9.8,6.5,,,,,,,0,0,0,10.8,81,12.1,,47,9.8,,8.8,,11,,,,25.3,,,5.4,,0,
NH0472,1966-02-12,16.2,24,8.4,5,,,,,,,0,0,0,10.8,81,12.8,,55,10.6,,10.4,,13,,,,25.3,,,4.5,,0,
NH0472,1966-02-13,20.55,26.2,14.9,9.5,,,,,,,0,0,0,8.5,64,13.6,,54,11.5,,5.6,,7,,,,21.4,,,4.5,,0,
NH0472,1966-02-14,20.3,29.1,11.5,8.9,,,,,,,0,0,0,11,83,18.5,,62,16.3,,6.4,,8,,,,25.5,,,4.7,,0,
NH0472,1966-02-15,21.3,29.3,13.3,12.4,,,,,,,15.5,0,0,8.8,67,22.3,,73,19.2,,8,,10,,,,21.8,,,4.1,,0,
NH0472,1966-02-16,24.8,29.1,20.5,16,,,,,,,43.5,0,0,7.9,60,26.5,,83,22,,14.4,,18,,,,20.2,,,4.8,,0,
NH0472,1966-02-17,20.6,28.3,12.9,17.5,,,,,,,0,0,0,7,53,21.3,,78,18.5,,10.4,,13,,,,18.6,,,3.7,,0,
NH0472,1966-02-18,22.85,29.8,15.9,13.2,,,,,,,0,0,0,10.7,82,21,,71,18.3,,6.4,,8,,,,24.7,,,4.9,,0,
NH0472,1966-02-19,20,26.2,13.8,16.5,,,,,,,0,0,0,8.5,65,23.2,,81,19.9,,15.2,,19,,,,21,,,3.5,,0,
NH0472,1966-02-20,23.95,29.5,18.4,16,,,,,,,8,0,0,11,84,24.1,,75,20.5,,13.6,,17,,,,25,,,5.5,,0,
NH0472,1966-02-21,16.5,22.6,10.4,9.6,,,,,,,0,0,0,11,85,12.1,,65,9.8,,12.8,,16,,,,24.9,,,4.8,,0,
NH0472,1966-02-22,16.8,24.1,9.5,6.5,,,,,,,0,0,0,11,85,14.8,,67,12.8,,2.4,,3,,,,24.8,,,3.8,,0,
NH0472,1966-02-23,21.55,28.8,14.3,10.8,,,,,,,3.5,0,0,11.1,86,21.3,,71,18.5,,8.8,,11,,,,24.9,,,4.7,,0,
NH0472,1966-02-24,18.5,23.6,13.4,12.5,,,,,,,0,0,0,10.9,84,11.6,,63,9.2,,17.6,,22,,,,24.5,,,5.9,,0,
NH0472,1966-02-25,14.9,23,6.8,3.1,,,,,,,0,0,0,11.2,87,12.3,,58,10,,4,,5,,,,24.9,,,3.6,,0.296296,
NH0472,1966-02-26,20.6,27.1,14.1,8.5,,,,,,,0,0,0,8.7,68,17.4,,63,15.3,,8,,10,,,,20.8,,,4.2,,0,
NH0472,1966-02-27,25.05,29.2,20.9,18.5,,,,,,,0,0,0,7.5,59,27.1,,88,22.4,,8.8,,11,,,,18.8,,,4.2,,0,
NH0472,1966-02-28,25.35,29.8,20.9,19,,,,,,,8.5,0,0,5.7,45,27.5,,89,22.7,,8.8,,11,,,,15.8,,,3.7,,0,
NH0472,1966-0
